Experiment,Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data,Weight
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.82576,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.95879,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.812214,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.807504,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.656942,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.637794,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.675918,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.737602,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.924223,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.874204,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.82576,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.71142,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.812214,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.675685,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.656942,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.563167,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.675918,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.696258,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.924223,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.923221,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.82576,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.8303,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.812214,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.730653,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.656942,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.591527,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.675918,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.713174,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.924223,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.683671,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.82576,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.1814,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.812214,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.498234,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.656942,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.495301,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.675918,1
pre,CarbonCycle,HeterotrophicRespiration,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.6521,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.657386,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.14086,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.377379,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.457889,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_90pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.721333,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.734516,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.36525,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.457699,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.483927,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_80pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.729283,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.799638,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.55234,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.532572,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.509433,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_70pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.736303,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.890727,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.79281,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.652067,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.556039,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_50pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.747496,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.952429,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.9396,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.74306,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.597287,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_30pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.755376,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.998809,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.04235,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.817028,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.634855,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_10pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.760713,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.977074,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.99494,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.781763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.616474,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_20pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.758319,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.01821,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.08367,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.849492,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.652494,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_0pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.762625,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.850511,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.69035,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.597224,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.533451,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.742361,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.924093,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.87381,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.886523,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.700178,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.703605,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.577212,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.693123,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.7518,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976021,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.585108,1
pre,CarbonCycle,NetPrimaryProduction,ENSMEAN,pre_spfh_minus_100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92763,1
